activity_id,deal_id,activity_type,activity_date,duration_minutes,outcome,notes
ACT_05248,DEAL_0738,Email,2025-11-25,30,No Response,Follow tonight much account.
ACT_05249,DEAL_0738,Meeting,2025-08-24,60,Negative,Tree response mind.
ACT_05250,DEAL_0738,Proposal Sent,2025-08-25,90,No Response,Respond fly put hundred.
ACT_05251,DEAL_0738,Call,2024-06-20,45,Negative,War town firm performance.
ACT_05252,DEAL_0739,Follow-up,2026-03-02,60,Positive,Firm face almost item appear actually car election.
ACT_05253,DEAL_0739,Proposal Sent,2026-02-02,60,Positive,Control quality have enough.
ACT_05254,DEAL_0739,Proposal Sent,2026-02-22,90,Neutral,Throw everything oil form.
ACT_05255,DEAL_0739,Email,2026-03-12,45,Negative,Exactly phone increase dark myself style.
ACT_05256,DEAL_0739,Proposal Sent,2026-02-28,45,Neutral,Answer each hair military everything.
ACT_05257,DEAL_0739,Meeting,2026-02-10,45,No Response,Animal degree up already memory consumer material.
ACT_05258,DEAL_0739,Demo,2025-12-31,30,Positive,Into network may skill often.
ACT_05259,DEAL_0739,Email,2026-02-03,30,Negative,Stage ok enjoy general no letter.
ACT_05260,DEAL_0739,Email,2026-01-13,30,Negative,Support science each manage.
ACT_05261,DEAL_0739,Call,2026-02-15,30,No Response,Mr Mr policy major whom degree cover.
ACT_05262,DEAL_0739,Call,2025-12-28,30,Positive,Offer better speech miss increase surface often.
ACT_05263,DEAL_0739,Call,2026-01-21,30,Negative,Represent billion commercial total some hair operation send.
ACT_05264,DEAL_0740,Meeting,2026-02-17,30,Negative,Imagine really believe decision old trade.
ACT_05265,DEAL_0740,Demo,2026-03-12,30,Positive,As political mouth season win no.
ACT_05266,DEAL_0740,Email,2026-02-07,45,Neutral,Happen city participant already them.
ACT_05267,DEAL_0740,Follow-up,2026-02-05,60,No Response,Beat war almost major second deep.
ACT_05268,DEAL_0740,Proposal Sent,2026-03-02,60,Positive,Social open leader partner improve.
ACT_05269,DEAL_0740,Email,2026-03-12,90,Negative,Into Democrat page stop present rate air.
ACT_05270,DEAL_0740,Follow-up,2026-03-13,30,Negative,Office likely president game book build.
ACT_05271,DEAL_0740,Demo,2026-02-12,90,Positive,Fall describe range position itself size dream give.
ACT_05272,DEAL_0740,Call,2026-03-07,15,No Response,Successful scientist water body good stock production.
ACT_05273,DEAL_0741,Meeting,2026-01-19,15,No Response,Western his long.
ACT_05274,DEAL_0741,Meeting,2026-02-20,30,Positive,Art big research agency.
ACT_05275,DEAL_0741,Meeting,2026-01-09,30,Negative,Hair loss performance with day.
ACT_05276,DEAL_0741,Email,2025-04-16,30,Neutral,Idea eat various great trade loss.
ACT_05277,DEAL_0741,Proposal Sent,2025-09-08,45,Positive,Child discussion less.
ACT_05278,DEAL_0741,Call,2025-12-19,30,Negative,Seat much someone those.
ACT_05279,DEAL_0741,Demo,2025-04-20,60,Negative,Issue practice increase garden building research.
ACT_05280,DEAL_0741,Call,2025-09-23,60,Negative,Be agreement necessary four check pull law.
ACT_05281,DEAL_0741,Follow-up,2025-07-08,30,Neutral,Include call of name education.
ACT_05282,DEAL_0742,Call,2024-08-21,90,Neutral,Huge open look arrive.
ACT_05283,DEAL_0742,Proposal Sent,2024-07-23,30,Positive,Wide action everything good authority prepare hand.
ACT_05284,DEAL_0742,Call,2024-03-25,15,Neutral,Citizen pretty pressure tree.
ACT_05285,DEAL_0742,Meeting,2024-03-28,60,Positive,Physical rather however ball.
ACT_05286,DEAL_0742,Call,2025-05-18,30,Positive,Entire station traditional industry.
ACT_05287,DEAL_0743,Email,2024-10-06,30,Neutral,Difference main but eye find we method.
ACT_05288,DEAL_0743,Meeting,2025-01-30,60,No Response,Long sport speech later fill see.
ACT_05289,DEAL_0743,Demo,2025-03-04,15,Positive,Remain onto such method member center.
ACT_05290,DEAL_0743,Follow-up,2025-06-03,60,No Response,Do outside ask institution.
ACT_05291,DEAL_0743,Meeting,2024-08-15,15,No Response,During history account remain specific.
ACT_05292,DEAL_0744,Call,2025-01-01,60,Negative,Cut born mean degree.
ACT_05293,DEAL_0744,Meeting,2024-10-08,30,Positive,Actually instead college gas speak.
ACT_05294,DEAL_0744,Call,2025-11-22,45,Negative,Government ask minute western.
ACT_05295,DEAL_0744,Call,2024-12-11,15,Positive,Manage new group pull up them.
ACT_05296,DEAL_0744,Call,2026-02-22,30,Negative,Remain watch reflect population learn pull during.
ACT_05297,DEAL_0744,Demo,2026-01-04,30,Neutral,By dream relationship.
ACT_05298,DEAL_0744,Email,2025-09-08,30,Negative,Walk where stuff candidate.
ACT_05299,DEAL_0744,Follow-up,2025-05-19,30,Positive,Across report someone dark career miss.
ACT_05300,DEAL_0745,Proposal Sent,2025-08-19,45,No Response,Tax few surface loss decide suddenly stand.
ACT_05301,DEAL_0745,Email,2025-09-25,90,Positive,Onto involve debate type.
ACT_05302,DEAL_0745,Email,2025-11-12,60,Neutral,Free kind hot she institution threat anyone.
ACT_05303,DEAL_0745,Call,2026-03-09,30,Negative,Strategy economic nature option.
ACT_05304,DEAL_0746,Meeting,2025-04-11,15,No Response,Race blood do star eat boy.
ACT_05305,DEAL_0746,Follow-up,2024-11-03,60,Negative,Direction including mean baby act book section.
ACT_05306,DEAL_0747,Proposal Sent,2025-07-27,60,Positive,Wait on you executive seem affect move third.
ACT_05307,DEAL_0747,Demo,2025-07-24,60,Negative,Term during second.
ACT_05308,DEAL_0747,Meeting,2025-08-06,60,Positive,Garden stay tell still phone positive.
ACT_05309,DEAL_0747,Proposal Sent,2025-09-20,90,Neutral,Create add evidence sense wind student safe.
ACT_05310,DEAL_0747,Meeting,2025-09-23,15,No Response,Challenge science or inside likely throughout measure.
ACT_05311,DEAL_0747,Meeting,2025-09-22,90,Neutral,Despite box close respond woman land voice.
ACT_05312,DEAL_0747,Proposal Sent,2025-08-26,60,Neutral,First can prepare lawyer.
ACT_05313,DEAL_0747,Follow-up,2025-08-09,60,Neutral,Statement job field indicate.
ACT_05314,DEAL_0747,Meeting,2025-10-07,90,Positive,Ahead suffer federal detail course simply.
ACT_05315,DEAL_0747,Call,2026-03-04,30,Negative,Wind hospital take.
ACT_05316,DEAL_0747,Proposal Sent,2025-06-17,15,Negative,Easy involve letter executive any state friend.
ACT_05317,DEAL_0747,Demo,2025-09-09,60,Negative,Remember general near current team leave teach.
ACT_05318,DEAL_0748,Proposal Sent,2024-12-21,30,Neutral,President someone use student see health suggest.
ACT_05319,DEAL_0748,Demo,2025-06-07,30,Neutral,Human new pick since.
ACT_05320,DEAL_0748,Demo,2024-07-21,90,Positive,Country language through sense take.
ACT_05321,DEAL_0748,Call,2025-04-26,15,Neutral,Cause statement see.
ACT_05322,DEAL_0748,Email,2024-09-01,15,Positive,Arrive wrong ten better.
ACT_05323,DEAL_0748,Email,2025-04-16,90,No Response,Her office chair lawyer television tough shake.
ACT_05324,DEAL_0749,Email,2024-12-20,30,Negative,Describe someone everybody.
ACT_05325,DEAL_0749,Follow-up,2025-07-16,90,No Response,None bank ground size outside wrong improve.
ACT_05326,DEAL_0749,Follow-up,2025-10-15,90,Positive,Food result forward peace force.
ACT_05327,DEAL_0749,Follow-up,2024-11-17,15,No Response,Marriage close bag degree section.
ACT_05328,DEAL_0749,Email,2024-12-05,60,Negative,Off responsibility manage move right develop.
ACT_05329,DEAL_0749,Follow-up,2025-11-05,15,Neutral,Increase already ball need stuff song.
ACT_05330,DEAL_0749,Proposal Sent,2026-03-02,30,Negative,Grow win product movie go.
ACT_05331,DEAL_0749,Email,2025-02-01,90,Negative,Government other factor like.
ACT_05332,DEAL_0749,Follow-up,2024-12-27,45,Neutral,Least though kitchen nice.
ACT_05333,DEAL_0749,Proposal Sent,2025-05-04,45,Positive,National government town international purpose.
ACT_05334,DEAL_0750,Email,2024-10-13,30,Neutral,View indicate indeed way laugh dog big.
ACT_05335,DEAL_0750,Call,2025-10-30,60,No Response,Herself make effect hair fall.
ACT_05336,DEAL_0750,Follow-up,2025-02-14,45,Neutral,Trip way total per success authority partner.
ACT_05337,DEAL_0750,Call,2025-06-05,90,No Response,Man tell hundred.
ACT_05338,DEAL_0750,Call,2025-12-14,30,Positive,Game church drive each create.
ACT_05339,DEAL_0750,Meeting,2025-02-09,45,Neutral,Sound while oil team too city always.
ACT_05340,DEAL_0750,Call,2025-01-02,15,No Response,Room might senior likely.
ACT_05341,DEAL_0750,Call,2025-02-08,60,Negative,Sport item edge risk there by.
ACT_05342,DEAL_0750,Follow-up,2026-03-09,45,No Response,Produce pretty seat officer.
ACT_05343,DEAL_0751,Call,2025-07-13,15,Neutral,Reach professor too start.
ACT_05344,DEAL_0751,Call,2025-11-24,45,Negative,Course thousand realize.
ACT_05345,DEAL_0751,Meeting,2025-10-12,60,Positive,Level cost become or group add international.
ACT_05346,DEAL_0751,Meeting,2025-12-04,90,No Response,Again if nice side.
ACT_05347,DEAL_0751,Proposal Sent,2026-01-20,90,Negative,Every nor design party.
ACT_05348,DEAL_0752,Meeting,2025-11-24,60,Positive,Others every Republican decade necessary reflect tough.
ACT_05349,DEAL_0752,Call,2026-01-06,15,Negative,Laugh join blood future suggest travel.
ACT_05350,DEAL_0753,Follow-up,2025-06-13,60,Negative,Line rock woman budget voice effect.
ACT_05351,DEAL_0753,Email,2025-11-27,90,Negative,Walk population down here religious miss sort beautiful.
ACT_05352,DEAL_0753,Call,2025-10-06,60,No Response,Fear water however later attack similar father.
ACT_05353,DEAL_0753,Meeting,2026-02-26,90,Neutral,Marriage place see relate family.
ACT_05354,DEAL_0753,Demo,2025-08-29,60,Neutral,Garden color yeah individual since between.
ACT_05355,DEAL_0753,Call,2025-10-14,90,Negative,Throw fine know true hold to doctor.
ACT_05356,DEAL_0753,Demo,2026-02-25,30,Negative,Machine environment student.
ACT_05357,DEAL_0753,Call,2025-09-19,60,No Response,Shoulder card wish whole write.
ACT_05358,DEAL_0753,Demo,2025-07-18,45,Neutral,A discussion also line alone.
ACT_05359,DEAL_0753,Call,2025-12-23,45,Neutral,Eight mean as doctor discussion listen.
ACT_05360,DEAL_0753,Email,2026-03-10,60,Positive,Move although someone international image.
ACT_05361,DEAL_0754,Meeting,2025-09-09,90,Positive,Capital size head his.
ACT_05362,DEAL_0754,Call,2025-10-17,90,Neutral,Tv believe activity culture college.
ACT_05363,DEAL_0754,Email,2026-03-05,45,Neutral,Bad data also up something network most maintain.
ACT_05364,DEAL_0754,Call,2025-12-24,90,Negative,Growth office answer movie society never suddenly.
ACT_05365,DEAL_0754,Email,2025-09-23,15,Negative,Him oil hard poor conference responsibility.
ACT_05366,DEAL_0754,Demo,2025-12-30,30,Positive,Concern strong thing return north.
ACT_05367,DEAL_0754,Call,2025-11-26,90,Negative,Often impact kind history his official.
ACT_05368,DEAL_0754,Meeting,2026-02-04,90,No Response,Radio cell treatment change everything commercial.
ACT_05369,DEAL_0755,Demo,2026-02-19,30,No Response,Why go data force high for will car.
ACT_05370,DEAL_0755,Follow-up,2026-02-09,30,No Response,Line health message less different full.
ACT_05371,DEAL_0755,Call,2026-02-28,90,Negative,Others watch other approach happy crime carry.
ACT_05372,DEAL_0755,Follow-up,2026-02-23,30,Positive,Wait lose artist strategy their factor.
ACT_05373,DEAL_0755,Demo,2026-02-27,60,Positive,Very race each record action.
ACT_05374,DEAL_0756,Follow-up,2024-08-21,45,Positive,Size data medical authority recently loss.
ACT_05375,DEAL_0756,Follow-up,2025-07-06,90,Negative,Child raise personal whom their perform large most.
ACT_05376,DEAL_0756,Email,2026-02-02,30,Neutral,Staff much impact anything money phone dark media.
ACT_05377,DEAL_0756,Follow-up,2024-12-20,15,Neutral,People impact loss until.
ACT_05378,DEAL_0756,Follow-up,2025-12-03,90,Positive,What somebody hand skin.
ACT_05379,DEAL_0756,Email,2025-03-09,45,Neutral,Protect so water imagine soon film put hair.
ACT_05380,DEAL_0756,Follow-up,2024-10-30,30,Positive,Claim clearly shoulder return.
ACT_05381,DEAL_0757,Email,2025-01-12,30,Neutral,Machine strong very wall network.
ACT_05382,DEAL_0757,Email,2025-05-16,30,Positive,Wrong indeed tough short.
ACT_05383,DEAL_0757,Meeting,2025-06-28,45,Positive,Society game hear.
ACT_05384,DEAL_0757,Follow-up,2025-08-05,45,Neutral,Product environmental other within quality be sell.
ACT_05385,DEAL_0757,Demo,2025-02-23,90,No Response,Close approach move yourself brother usually blood.
ACT_05386,DEAL_0757,Proposal Sent,2024-11-11,60,No Response,Take mention leader source.
ACT_05387,DEAL_0757,Meeting,2026-02-16,15,Positive,Two consumer form thousand everything want huge.
ACT_05388,DEAL_0757,Proposal Sent,2026-02-28,15,Negative,Many worry American it particularly.
ACT_05389,DEAL_0757,Meeting,2025-07-29,90,Positive,My cause film same direction approach lay there.
ACT_05390,DEAL_0757,Demo,2025-06-07,45,Negative,Claim sense smile behind gas total produce effect.
ACT_05391,DEAL_0757,Call,2025-05-18,15,Positive,Similar dog people.
ACT_05392,DEAL_0757,Demo,2025-11-03,30,No Response,Special best me building affect little.
ACT_05393,DEAL_0758,Follow-up,2025-05-18,90,No Response,Your such newspaper.
ACT_05394,DEAL_0758,Call,2025-08-16,45,Negative,Art kind enough.
ACT_05395,DEAL_0758,Follow-up,2025-04-03,60,No Response,Game fast green.
ACT_05396,DEAL_0758,Meeting,2025-09-30,60,Negative,Campaign much television teach.
ACT_05397,DEAL_0758,Follow-up,2025-01-01,15,No Response,Scene shoulder tree ahead form recent.
ACT_05398,DEAL_0758,Follow-up,2025-11-01,30,Neutral,Key watch western provide fall.
ACT_05399,DEAL_0758,Meeting,2026-01-25,30,Positive,Thought no one place man either appear.
ACT_05400,DEAL_0758,Proposal Sent,2025-07-05,30,No Response,By compare commercial news usually good.
ACT_05401,DEAL_0758,Call,2025-04-20,30,Positive,Commercial local third occur.
ACT_05402,DEAL_0759,Call,2025-11-14,15,Negative,What short management bag live church.
ACT_05403,DEAL_0759,Follow-up,2026-01-23,15,Positive,Prove author you certain another practice painting.
ACT_05404,DEAL_0759,Meeting,2026-01-26,30,Negative,Pull situation into technology.
ACT_05405,DEAL_0759,Proposal Sent,2025-12-01,30,Positive,Easy base central.
ACT_05406,DEAL_0759,Meeting,2025-10-03,60,Positive,Less American much picture trial again move art.
ACT_05407,DEAL_0760,Demo,2025-11-02,90,No Response,Start but nation kid while enough president.
ACT_05408,DEAL_0760,Call,2025-06-05,60,Negative,Design tend deep behavior oil attention.
ACT_05409,DEAL_0760,Proposal Sent,2025-10-01,90,Positive,Radio church worker all because language personal.
ACT_05410,DEAL_0761,Call,2025-12-21,90,Neutral,Much seem course fish.
ACT_05411,DEAL_0761,Email,2026-03-13,90,Positive,Chance ball half form.
ACT_05412,DEAL_0761,Email,2025-09-08,30,No Response,Voice operation teach mind.
ACT_05413,DEAL_0761,Demo,2025-08-01,60,Positive,Win so watch else authority car support.
ACT_05414,DEAL_0761,Follow-up,2025-10-17,30,Positive,Either especially word pass sort laugh.
ACT_05415,DEAL_0761,Email,2025-10-20,15,Negative,Blood history life major project year audience.
ACT_05416,DEAL_0761,Call,2025-08-24,30,Negative,Me increase look institution why good will.
ACT_05417,DEAL_0761,Call,2026-03-10,90,No Response,Instead before should while simply property.
ACT_05418,DEAL_0761,Call,2026-02-28,15,Positive,Become sit her require analysis part collection.
ACT_05419,DEAL_0761,Meeting,2025-08-18,15,Negative,Tough do job four road bill hard summer.
ACT_05420,DEAL_0761,Call,2025-09-01,45,Neutral,Later guy stuff perform factor politics them use.
ACT_05421,DEAL_0761,Proposal Sent,2025-09-24,30,Positive,New skin available stay.
ACT_05422,DEAL_0762,Proposal Sent,2025-08-21,30,No Response,Want learn return hear another program real direction.
ACT_05423,DEAL_0762,Proposal Sent,2025-10-21,30,Positive,Exist save defense.
ACT_05424,DEAL_0762,Email,2025-10-18,60,No Response,Scene free professor check the grow upon.
ACT_05425,DEAL_0762,Proposal Sent,2026-01-19,60,Neutral,Inside someone treatment economic.
ACT_05426,DEAL_0762,Demo,2025-10-23,60,Neutral,Affect memory know space look civil specific.
ACT_05427,DEAL_0762,Call,2025-06-20,30,Neutral,Amount treat although yes industry low.
ACT_05428,DEAL_0762,Proposal Sent,2025-09-28,90,No Response,Table call culture pay operation.
ACT_05429,DEAL_0763,Call,2025-09-12,30,No Response,Some new fly back development response television.
ACT_05430,DEAL_0763,Demo,2025-02-14,15,Negative,Certainly forget stand commercial mention why.
ACT_05431,DEAL_0763,Follow-up,2026-02-24,15,No Response,Term citizen mission position case his audience.
ACT_05432,DEAL_0763,Call,2025-07-23,60,No Response,Skin when employee body direction.
ACT_05433,DEAL_0763,Email,2025-03-06,30,No Response,Why deep they court call election.
ACT_05434,DEAL_0763,Proposal Sent,2025-03-14,45,Positive,Bad make mind out party.
ACT_05435,DEAL_0763,Email,2025-11-20,15,Neutral,Study history involve something prevent.
ACT_05436,DEAL_0763,Call,2025-09-01,90,Neutral,Speak card weight factor.
ACT_05437,DEAL_0763,Call,2025-02-28,30,Neutral,Other doctor talk produce.
ACT_05438,DEAL_0763,Email,2025-08-07,90,Neutral,Glass be product offer meet vote particular.
ACT_05439,DEAL_0763,Meeting,2025-08-31,30,No Response,Writer wrong Mr personal mention stock.
ACT_05440,DEAL_0763,Follow-up,2025-05-27,90,Positive,Manage imagine hit region forward whose.
ACT_05441,DEAL_0764,Demo,2026-02-19,45,Positive,Itself road imagine.
ACT_05442,DEAL_0764,Demo,2026-03-08,60,No Response,Allow smile current answer actually science bill.
ACT_05443,DEAL_0764,Demo,2026-02-10,15,Positive,Leave act middle capital.
ACT_05444,DEAL_0764,Demo,2026-02-12,45,Neutral,Away next community medical surface.
ACT_05445,DEAL_0764,Email,2026-03-13,90,Positive,Popular then amount.
ACT_05446,DEAL_0764,Follow-up,2026-02-25,45,Neutral,Strategy compare memory full.
ACT_05447,DEAL_0764,Email,2026-02-10,90,Neutral,Party crime wish condition add room station one.
ACT_05448,DEAL_0764,Demo,2026-03-03,90,No Response,Area bed share standard.
ACT_05449,DEAL_0764,Demo,2026-02-03,15,No Response,Arm avoid go live.
